"","day","hour","min","temp_log","temp_set","hum_log","hum_set"
"674",2,6,13,16.8,16.5,84,80
"675",2,6,14,16.6,16.5,79,80
"676",2,6,15,16.7,16.5,85,80
"677",2,6,16,16.5,16.5,78,80
"678",2,6,17,16.7,16.5,83,80
"679",2,6,18,16.6,16.5,78,80
"680",2,6,19,16.6,16.5,78,80
"681",2,6,20,16.9,16.5,85,80
"682",2,6,21,16.6,16.5,79,80
"683",2,6,22,16.8,16.6,84,80
"684",2,6,23,16.6,16.6,78,80
"685",2,6,24,16.7,16.6,83,80
"686",2,6,25,16.7,16.6,78,80
"687",2,6,26,16.6,16.6,82,80
"688",2,6,27,16.9,16.6,82,80
"689",2,6,28,16.6,16.6,80,80
"690",2,6,29,16.8,16.6,85,80
"691",2,6,30,16.5,16.6,79,80
"692",2,6,31,16.7,16.6,84,80
"693",2,6,32,16.6,16.6,78,80
"694",2,6,33,16.6,16.6,82,80
"695",2,6,34,16.8,16.6,80,80
"696",2,6,35,16.6,16.7,81,80
"697",2,6,36,16.9,16.7,84,80
"698",2,6,37,16.6,16.8,80,80
"699",2,6,38,17,16.9,84,80
"700",2,6,39,16.8,16.9,78,80
"701",2,6,40,17,16.9,83,80
"702",2,6,41,16.9,16.9,78,80
"703",2,6,42,16.9,17,82,80
"704",2,6,43,17.2,17.1,81,80
"705",2,6,44,17,17.1,80,80
"706",2,6,45,17.2,17,85,80
"707",2,6,46,17.2,17,84,80
"708",2,6,47,17.3,17,85,80
"709",2,6,48,17.1,17.1,78,80
"710",2,6,49,17.1,17.1,84,80
"711",2,6,50,17.1,17.3,78,80
"712",2,6,51,17.3,17.3,82,80
"713",2,6,52,17.4,17.3,80,80
"714",2,6,53,17.3,17.4,81,80
"715",2,6,54,17.5,17.4,84,80
"716",2,6,55,17.3,17.4,79,80
"717",2,6,56,17.5,17.4,85,80
"718",2,6,57,17.3,17.5,79,80
"719",2,6,58,17.5,17.6,83,80
"720",2,6,59,17.5,17.7,78,80
"721",2,7,0,17.7,17.8,82,80
"722",2,7,1,17.8,17.9,80,80
"723",2,7,2,17.7,17.9,81,80
"724",2,7,3,18,17.9,83,80
"725",2,7,4,17.7,17.9,80,80
"726",2,7,5,18.1,18,85,80
"727",2,7,6,17.8,18.1,79,80
"728",2,7,7,18.2,18.2,84,80
"729",2,7,8,18,18.3,78,80
"730",2,7,9,18.3,18.3,84,80
"731",2,7,10,18.2,18.3,78,80
"732",2,7,11,18.2,18.4,83,80
"733",2,7,12,18.4,18.5,78,80
"734",2,7,13,18.3,18.5,78,80
"735",2,7,14,18.7,18.5,85,80
"736",2,7,15,18.4,18.6,80,80
"737",2,7,16,18.6,18.6,84,80
"738",2,7,17,18.4,18.7,79,80
"739",2,7,18,18.7,18.7,84,80
"740",2,7,19,18.6,18.8,78,80
"741",2,7,20,18.7,18.8,83,80
"742",2,7,21,18.7,18.8,78,80
"743",2,7,22,18.8,18.9,83,80
"744",2,7,23,18.9,19,78,80
"745",2,7,24,18.9,19.1,82,80
"746",2,7,25,19.1,19.3,78,80
"747",2,7,26,19.1,19.3,83,80
"748",2,7,27,19.2,19.4,78,80
"749",2,7,28,19.3,19.4,83,80
"750",2,7,29,19.3,19.5,78,80
"751",2,7,30,19.4,19.6,83,80
"752",2,7,31,19.6,19.6,80,80
"753",2,7,32,19.5,19.6,82,80
"754",2,7,33,19.6,19.6,81,80
"755",2,7,34,19.5,19.7,82,80
"756",2,7,35,19.8,19.7,82,80
"757",2,7,36,19.5,19.8,81,80
"758",2,7,37,19.9,19.8,83,80
"759",2,7,38,19.6,19.9,80,80
"760",2,7,39,20.1,19.9,85,80
"761",2,7,40,20,19.9,84,80
"762",2,7,41,20,20,85,80
"763",2,7,42,19.8,20.1,79,80
"764",2,7,43,20.1,20.2,84,80
"765",2,7,44,20.1,20.4,79,80
"766",2,7,45,20.4,20.5,84,80
"767",2,7,46,20.3,20.5,78,80
"768",2,7,47,20.5,20.6,84,80
"769",2,7,48,20.4,20.7,78,80
"770",2,7,49,20.6,20.7,84,80
"771",2,7,50,20.6,20.8,78,80
"772",2,7,51,20.6,20.7,83,80
"773",2,7,52,20.6,20.8,78,80
"774",2,7,53,20.7,20.9,83,80
"775",2,7,54,20.8,20.9,78,80
"776",2,7,55,20.9,21,83,80
"777",2,7,56,21,21.2,78,80
"778",2,7,57,21.2,21.4,84,80
"779",2,7,58,21.3,21.5,78,80
"780",2,7,59,21.4,21.5,84,80
"781",2,8,0,21.3,21.5,78,80
"782",2,8,1,21.4,21.5,83,80
"783",2,8,2,21.3,21.5,78,80
"784",2,8,3,21.3,21.4,84,79
"785",2,8,4,21.2,21.5,80,80
"786",2,8,5,21.6,21.6,85,80
"787",2,8,6,21.4,21.8,79,80
"788",2,8,7,21.4,21.9,80,79
"789",2,8,8,21.6,21.9,77,78
"790",2,8,9,21.8,21.8,83,79
"791",2,8,10,21.6,21.9,78,79
"792",2,8,11,21.9,22,83,79
"793",2,8,12,21.7,21.9,80,79
"794",2,8,13,21.8,21.9,80,79
"795",2,8,14,21.6,21.8,83,80
"796",2,8,15,21.7,21.8,78,80
"797",2,8,16,21.6,21.7,83,80
"798",2,8,17,21.6,21.6,78,80
"799",2,8,18,21.5,21.6,83,80
"800",2,8,19,21.5,21.7,78,80
"801",2,8,20,21.6,21.7,83,80
"802",2,8,21,21.6,21.8,78,80
"803",2,8,22,21.8,22,83,80
"804",2,8,23,21.9,22.1,78,80
"805",2,8,24,22.2,22.3,84,80
"806",2,8,25,22.1,22.3,78,80
"807",2,8,26,22.2,22.3,84,79
"808",2,8,27,22,22.3,79,79
"809",2,8,28,22.2,22.3,78,78
"810",2,8,29,22.1,22.4,82,79
"811",2,8,30,22.1,22.5,78,78
"812",2,8,31,22.3,22.6,74,76
"813",2,8,32,22.3,22.5,82,77
"814",2,8,33,22.2,22.5,75,76
"815",2,8,34,22.2,22.5,76,77
"816",2,8,35,22.3,22.5,75,78
"817",2,8,36,22.3,22.5,79,77
"818",2,8,37,22.1,22.4,80,77
"819",2,8,38,22.1,22.4,76,77
"820",2,8,39,22.4,22.4,83,78
"821",2,8,40,22.2,22.5,78,78
"822",2,8,41,22.5,22.6,76,77
"823",2,8,42,22.4,22.6,80,76
"824",2,8,43,22.4,22.6,75,77
"825",2,8,44,22.6,22.9,83,79
"826",2,8,45,22.8,23.2,76,77
"827",2,8,46,22.9,23.3,73,75
"828",2,8,47,23.1,23.3,80,75
"829",2,8,48,22.9,23.3,74,74
"830",2,8,49,23,23.2,73,74
"831",2,8,50,22.9,23.2,80,76
"832",2,8,51,23,23.3,76,76
"833",2,8,52,23,23.3,74,75
"834",2,8,53,23,23.3,79,75
"835",2,8,54,23,23.2,73,74
"836",2,8,55,23.1,23.2,74,74
"837",2,8,56,22.9,23.2,79,74
"838",2,8,57,22.8,23.2,76,74
"839",2,8,58,23,23.3,72,74
"840",2,8,59,23.1,23.3,78,74
"841",2,9,0,23,23.3,79,75
"842",2,9,1,23.1,23.4,79,75
"843",2,9,2,23.1,23.5,75,74
"844",2,9,3,23.4,23.6,74,75
"845",2,9,4,23.5,23.7,79,74
"846",2,9,5,23.6,23.9,76,75
"847",2,9,6,23.7,23.9,71,73
"848",2,9,7,23.6,23.9,73,73
"849",2,9,8,23.8,24.1,79,74
"850",2,9,9,23.7,24.1,75,73
"851",2,9,10,23.8,24.1,71,73
"852",2,9,11,23.8,24.1,71,72
"853",2,9,12,23.8,24.1,79,74
"854",2,9,13,23.7,24.1,75,73
"855",2,9,14,23.7,24.1,72,72
"856",2,9,15,23.8,24,75,73
"857",2,9,16,23.7,24.1,77,73
"858",2,9,17,23.7,24,76,74
"859",2,9,18,24,24.2,73,75
"860",2,9,19,24.1,24.4,76,73
"861",2,9,20,24.1,24.5,77,73
"862",2,9,21,24.2,24.6,73,72
"863",2,9,22,24.4,24.6,72,73
"864",2,9,23,24.4,24.7,77,72
"865",2,9,24,24.3,24.8,75,72
"866",2,9,25,24.2,24.6,73,71
"867",2,9,26,24.3,24.5,70,72
"868",2,9,27,24.2,24.5,75,71
"869",2,9,28,24.2,24.4,73,72
"870",2,9,29,24.3,24.5,76,74
"871",2,9,30,24.3,24.6,78,74
"872",2,9,31,24.4,24.8,76,74
"873",2,9,32,24.4,24.9,73,72
"874",2,9,33,24.5,24.9,69,71
"875",2,9,34,24.6,24.9,70,71
"876",2,9,35,24.6,24.9,76,71
"877",2,9,36,24.6,24.9,76,72
"878",2,9,37,24.5,25,72,70
"879",2,9,38,24.6,25,67,70
"880",2,9,39,24.6,25,66,69
"881",2,9,40,24.7,25,72,70
"882",2,9,41,24.8,25.1,76,71
"883",2,9,42,24.7,25.2,73,70
"884",2,9,43,24.8,25.2,71,70
"885",2,9,44,24.9,25.2,67,70
"886",2,9,45,24.8,25.2,67,69
"887",2,9,46,24.9,25.2,71,69
"888",2,9,47,24.8,25.1,74,69
"889",2,9,48,24.8,25.1,75,71
"890",2,9,49,24.8,25.3,73,71
"891",2,9,50,25,25.5,71,70
"892",2,9,51,25.1,25.5,69,68
"893",2,9,52,25.2,25.4,66,69
"894",2,9,53,25.1,25.6,66,68
"895",2,9,54,25.2,25.6,68,67
"896",2,9,55,25.2,25.5,67,68
"897",2,9,56,25.1,25.6,70,68
"898",2,9,57,25.2,25.7,68,68
"899",2,9,58,25.4,25.8,65,68
"900",2,9,59,25.5,25.9,64,67
"901",2,10,0,25.5,25.9,68,68
"902",2,10,1,25.5,25.8,71,66
"903",2,10,2,25.5,25.8,72,66
"904",2,10,3,25.5,25.9,74,69
"905",2,10,4,25.5,26.1,69,66
"906",2,10,5,25.5,26.1,67,65
"907",2,10,6,25.4,26,66,63
"908",2,10,7,25.4,25.9,66,64
"909",2,10,8,25.4,25.7,63,65
"910",2,10,9,25.3,25.7,62,65
"911",2,10,10,25.2,25.7,61,64
"912",2,10,11,25.3,25.8,60,63
"913",2,10,12,25.6,26,62,65
"914",2,10,13,25.7,26.1,61,63
"915",2,10,14,25.7,26.1,60,62
"916",2,10,15,25.7,26.1,64,62
"917",2,10,16,25.6,26,68,64
"918",2,10,17,25.5,25.9,69,63
"919",2,10,18,25.4,25.8,68,62
"920",2,10,19,25.2,25.7,68,62
"921",2,10,20,25.1,25.7,69,63
"922",2,10,21,25.1,25.7,67,62
"923",2,10,22,25.1,25.7,68,62
"924",2,10,23,25.1,25.6,65,62
"925",2,10,24,25.1,25.6,65,63
"926",2,10,25,25.2,25.6,64,64
"927",2,10,26,25.4,25.9,64,64
"928",2,10,27,25.5,26.1,61,61
"929",2,10,28,25.7,26.1,60,61
"930",2,10,29,25.6,26.1,60,61
"931",2,10,30,25.6,26.1,59,61
"932",2,10,31,25.6,26.1,60,61
"933",2,10,32,25.5,26,59,61
"934",2,10,33,25.4,25.8,58,60
"935",2,10,34,25.2,25.6,59,61
"936",2,10,35,25,25.4,60,61
"937",2,10,36,24.9,25.2,62,63
"938",2,10,37,24.9,25.3,64,62
"939",2,10,38,25,25.4,68,63
"940",2,10,39,25.2,25.6,68,63
"941",2,10,40,25.3,25.8,66,61
"942",2,10,41,25.4,25.8,66,61
"943",2,10,42,25.4,25.9,66,61
"944",2,10,43,25.4,25.9,67,62
"945",2,10,44,25.6,26.1,62,60
"946",2,10,45,25.7,26.1,63,61
"947",2,10,46,25.7,26.3,61,60
"948",2,10,47,25.8,26.4,59,59
"949",2,10,48,25.9,26.4,60,60
"950",2,10,49,25.9,26.2,60,59
"951",2,10,50,25.6,26.1,64,60
"952",2,10,51,25.6,26,66,60
"953",2,10,52,25.5,26,65,60
"954",2,10,53,25.7,26.1,66,62
"955",2,10,54,25.8,26.3,65,60
"956",2,10,55,25.9,26.3,65,61
"957",2,10,56,25.9,26.3,65,61
"958",2,10,57,25.8,26.2,66,61
"959",2,10,58,25.9,26.4,67,62
"960",2,10,59,25.9,26.4,65,59
"961",2,11,0,25.9,26.3,66,60
"962",2,11,1,25.8,26.3,66,60
"963",2,11,2,25.9,26.4,64,59
"964",2,11,3,26,26.5,63,59
"965",2,11,4,25.9,26.5,59,57
"966",2,11,5,25.9,26.4,58,58
"967",2,11,6,25.8,26.3,57,59
"968",2,11,7,25.9,26.4,57,60
"969",2,11,8,26.1,26.7,58,60
"970",2,11,9,26.3,26.8,58,60
"971",2,11,10,26.3,26.9,56,58
"972",2,11,11,26.4,26.9,55,57
"973",2,11,12,26.2,26.6,54,56
"974",2,11,13,25.9,26.4,56,58
"975",2,11,14,25.9,26.4,55,57
"976",2,11,15,25.9,26.4,56,58
"977",2,11,16,25.9,26.5,56,58
"978",2,11,17,26,26.7,66,60
"979",2,11,18,26.1,26.8,62,57
"980",2,11,19,26.1,26.7,60,56
"981",2,11,20,26,26.5,59,56
"982",2,11,21,25.8,26.4,59,56
"983",2,11,22,25.8,26.4,58,55
"984",2,11,23,25.9,26.4,57,56
"985",2,11,24,25.9,26.4,56,57
"986",2,11,25,25.8,26.4,56,57
"987",2,11,26,25.9,26.5,56,58
"988",2,11,27,26,26.6,56,57
"989",2,11,28,26.1,26.7,55,57
"990",2,11,29,26.3,26.8,55,57
"991",2,11,30,26.2,26.8,54,55
"992",2,11,31,26.2,26.7,54,56
"993",2,11,32,26.2,26.8,55,57
"994",2,11,33,26.2,26.8,54,55
"995",2,11,34,26.2,26.8,53,55
"996",2,11,35,26.1,26.7,54,56
"997",2,11,36,26.2,26.7,55,56
"998",2,11,37,26.2,26.7,52,54
"999",2,11,38,26,26.5,54,55
"1000",2,11,39,26,26.5,54,56
"1001",2,11,40,26,26.5,54,56
"1002",2,11,41,26.1,26.5,55,56
"1003",2,11,42,26.1,26.6,54,55
"1004",2,11,43,26.1,26.6,54,57
"1005",2,11,44,26,26.6,63,57
"1006",2,11,45,25.9,26.5,62,56
"1007",2,11,46,26,26.5,61,56
"1008",2,11,47,26,26.4,61,56
"1009",2,11,48,25.8,26.3,61,56
"1010",2,11,49,25.9,26.4,60,57
"1011",2,11,50,25.9,26.6,62,57
"1012",2,11,51,26.2,26.7,62,58
"1013",2,11,52,26.3,26.8,58,56
"1014",2,11,53,26.3,26.9,58,56
"1015",2,11,54,26.3,26.8,58,56
"1016",2,11,55,26.2,26.8,57,56
"1017",2,11,56,26.2,26.7,56,56
"1018",2,11,57,26.1,26.6,56,56
"1019",2,11,58,26,26.5,55,57
"1020",2,11,59,25.9,26.5,54,55
"1021",2,12,0,25.9,26.5,54,55
"1022",2,12,1,26,26.5,54,55
"1023",2,12,2,26,26.5,54,56
"1024",2,12,3,26,26.5,54,56
"1025",2,12,4,26,26.5,53,55
"1026",2,12,5,25.9,26.4,53,54
"1027",2,12,6,25.8,26.3,53,55
"1028",2,12,7,25.6,26.2,54,56
"1029",2,12,8,25.7,26.2,53,55
"1030",2,12,9,25.6,26.2,54,56
"1031",2,12,10,25.6,26.2,54,56
"1032",2,12,11,25.6,26.1,60,56
"1033",2,12,12,25.6,26.1,59,57
"1034",2,12,13,25.6,26,58,56
"1035",2,12,14,25.5,26,58,57
"1036",2,12,15,25.6,26.1,60,57
"1037",2,12,16,25.6,26.1,61,59
"1038",2,12,17,25.6,26.1,62,58
"1039",2,12,18,25.7,26.2,60,58
"1040",2,12,19,25.7,26.2,59,57
"1041",2,12,20,25.8,26.3,60,58
"1042",2,12,21,25.9,26.3,62,58
"1043",2,12,22,25.9,26.4,61,59
"1044",2,12,23,26,26.5,61,58
"1045",2,12,24,26.1,26.6,62,58
"1046",2,12,25,26.1,26.6,63,57
"1047",2,12,26,26.1,26.6,62,56
"1048",2,12,27,26,26.6,62,56
"1049",2,12,28,26.1,26.6,62,56
"1050",2,12,29,26.1,26.6,64,58
"1051",2,12,30,26.1,26.6,64,58
"1052",2,12,31,26.1,26.6,63,57
"1053",2,12,32,26,26.7,61,56
"1054",2,12,33,26.3,26.8,62,56
"1055",2,12,34,26.2,26.7,60,55
"1056",2,12,35,26.1,26.7,60,56
"1057",2,12,36,26.1,26.7,59,55
"1058",2,12,37,26.1,26.7,59,55
"1059",2,12,38,26.3,26.9,57,55
"1060",2,12,39,26.5,27,55,54
"1061",2,12,40,26.6,27.1,55,54
"1062",2,12,41,26.6,27.2,55,54
"1063",2,12,42,26.6,27.2,53,53
"1064",2,12,43,26.7,27.2,52,53
"1065",2,12,44,26.7,27.3,52,53
"1066",2,12,45,26.8,27.4,53,54
"1067",2,12,46,26.8,27.5,51,51
"1068",2,12,47,26.9,27.5,51,52
"1069",2,12,48,26.9,27.5,51,51
"1070",2,12,49,26.8,27.4,52,51
"1071",2,12,50,26.9,27.5,52,52
"1072",2,12,51,26.8,27.5,54,50
"1073",2,12,52,26.8,27.4,55,50
"1074",2,12,53,26.7,27.3,56,50
"1075",2,12,54,26.7,27.3,56,50
"1076",2,12,55,26.6,27.2,57,50
"1077",2,12,56,26.6,27.2,56,50
"1078",2,12,57,26.7,27.3,56,50
"1079",2,12,58,26.7,27.3,54,50
"1080",2,12,59,26.8,27.4,54,50
"1081",2,13,0,26.8,27.4,52,50
"1082",2,13,1,26.9,27.5,51,50
"1083",2,13,2,26.9,27.6,50,50
"1084",2,13,3,27,27.6,50,50
"1085",2,13,4,27,27.7,50,50
"1086",2,13,5,27.1,27.8,52,50
"1087",2,13,6,27.2,27.9,51,50
"1088",2,13,7,27.3,28,50,50
"1089",2,13,8,27.5,28,49,50
"1090",2,13,9,27.3,27.9,49,50
"1091",2,13,10,27.3,27.9,50,50
"1092",2,13,11,27.3,28,50,50
"1093",2,13,12,27.3,28,50,50
"1094",2,13,13,27.3,27.9,52,50
"1095",2,13,14,27.2,27.8,53,50
"1096",2,13,15,27.1,27.8,54,50
"1097",2,13,16,27.1,27.8,54,50
"1098",2,13,17,27.1,27.7,56,50
"1099",2,13,18,27.1,27.7,56,50
"1100",2,13,19,27.1,27.7,57,50
"1101",2,13,20,27,27.6,56,50
"1102",2,13,21,27,27.7,56,50
"1103",2,13,22,27.1,27.7,55,50
"1104",2,13,23,27.1,27.7,54,50
"1105",2,13,24,27.1,27.7,53,50
"1106",2,13,25,27.1,27.7,51,50
"1107",2,13,26,27.1,27.8,50,50
"1108",2,13,27,27.3,27.9,49,50
"1109",2,13,28,27.3,27.9,49,50
"1110",2,13,29,27.3,28,50,50
"1111",2,13,30,27.4,28,50,50
"1112",2,13,31,27.4,28.1,50,50
"1113",2,13,32,27.3,27.8,50,50
"1114",2,13,33,27.3,27.8,49,50
"1115",2,13,34,27,27.5,50,50
"1116",2,13,35,26.9,27.5,49,50
"1117",2,13,36,26.8,27.4,50,50
"1118",2,13,37,26.8,27.4,50,50
"1119",2,13,38,26.7,27.3,50,50
"1120",2,13,39,26.6,27.2,52,50
"1121",2,13,40,26.6,27.2,53,50
"1122",2,13,41,26.6,27.2,54,50
"1123",2,13,42,26.6,27.3,55,50
"1124",2,13,43,26.8,27.4,56,50
"1125",2,13,44,26.8,27.5,56,50
"1126",2,13,45,27,27.5,56,50
"1127",2,13,46,26.9,27.5,56,50
"1128",2,13,47,26.9,27.5,55,50
"1129",2,13,48,26.8,27.4,54,50
"1130",2,13,49,26.8,27.4,52,50
"1131",2,13,50,26.8,27.4,51,50
"1132",2,13,51,26.8,27.6,51,50
"1133",2,13,52,27,27.6,49,50
"1134",2,13,53,27,27.7,49,50
"1135",2,13,54,27.2,27.9,49,50
"1136",2,13,55,27.3,27.9,50,50
"1137",2,13,56,27.3,28,50,50
"1138",2,13,57,27.3,28,51,50
"1139",2,13,58,27.3,27.9,51,50
"1140",2,13,59,27.2,27.8,51,51
"1141",2,14,0,27.2,27.8,51,51
"1142",2,14,1,27.3,27.9,50,50
"1143",2,14,2,27.3,27.9,49,50
"1144",2,14,3,27.2,27.8,49,50
"1145",2,14,4,27.1,27.8,50,50
"1146",2,14,5,27,27.7,51,50
"1147",2,14,6,26.9,27.6,52,50
"1148",2,14,7,26.8,27.4,53,50
"1149",2,14,8,26.7,27.4,53,50
"1150",2,14,9,26.7,27.4,55,50
"1151",2,14,10,26.7,27.4,56,50
"1152",2,14,11,26.8,27.4,56,50
"1153",2,14,12,26.9,27.5,57,50
"1154",2,14,13,27,27.6,56,50
"1155",2,14,14,27,27.6,56,50
"1156",2,14,15,27,27.6,55,50
"1157",2,14,16,26.9,27.5,54,50
"1158",2,14,17,26.8,27.4,53,50
"1159",2,14,18,26.8,27.4,52,50
"1160",2,14,19,26.8,27.4,50,50
"1161",2,14,20,26.8,27.5,49,50
"1162",2,14,21,27,27.6,49,50
"1163",2,14,22,27,27.6,49,50
"1164",2,14,23,27,27.6,49,50
"1165",2,14,24,26.9,27.6,50,50
"1166",2,14,25,26.9,27.6,50,50
"1167",2,14,26,26.9,27.5,51,50
"1168",2,14,27,26.9,27.4,50,50
"1169",2,14,28,26.8,27.4,49,50
"1170",2,14,29,26.8,27.4,49,50
"1171",2,14,30,26.8,27.4,49,50
"1172",2,14,31,26.7,27.3,50,50
"1173",2,14,32,26.7,27.3,50,50
"1174",2,14,33,26.8,27.4,50,50
"1175",2,14,34,26.7,27.3,50,50
"1176",2,14,35,26.6,27.3,51,50
"1177",2,14,36,26.7,27.4,52,50
"1178",2,14,37,26.8,27.4,53,50
"1179",2,14,38,26.7,27.3,53,50
"1180",2,14,39,26.6,27.2,55,50
"1181",2,14,40,26.5,27.1,55,50
"1182",2,14,41,26.4,27,56,50
"1183",2,14,42,26.4,27,56,50
"1184",2,14,43,26.4,27,56,50
"1185",2,14,44,26.3,26.8,57,50
"1186",2,14,45,26.3,26.6,56,50
"1187",2,14,46,26,26.6,56,50
"1188",2,14,47,26,26.6,56,50
"1189",2,14,48,26,26.6,54,50
"1190",2,14,49,26,26.6,54,50
"1191",2,14,50,26,26.7,54,50
"1192",2,14,51,26.1,26.7,53,50
"1193",2,14,52,26.1,26.6,53,50
"1194",2,14,53,25.9,26.6,56,50
"1195",2,14,54,26,26.5,55,50
"1196",2,14,55,25.9,26.5,54,50
"1197",2,14,56,26,26.6,52,50
"1198",2,14,57,26.1,26.7,52,50
"1199",2,14,58,26,26.7,50,50
"1200",2,14,59,26,26.6,50,50
"1201",2,15,0,26,26.7,49,50
"1202",2,15,1,26.1,26.7,49,50
"1203",2,15,2,26.1,26.8,49,50
"1204",2,15,3,26.3,26.9,49,50
"1205",2,15,4,26.3,26.9,49,50
"1206",2,15,5,26.3,26.9,51,50
"1207",2,15,6,26.2,26.9,51,50
"1208",2,15,7,26.2,26.9,52,50
"1209",2,15,8,26.3,26.9,53,50
"1210",2,15,9,26.3,27,54,50
"1211",2,15,10,26.3,27.1,54,50
"1212",2,15,11,26.5,27.2,55,50
"1213",2,15,12,26.5,27.1,56,50
"1214",2,15,13,26.5,27.1,57,50
"1215",2,15,14,26.5,27.1,56,50
"1216",2,15,15,26.5,27.1,56,50
"1217",2,15,16,26.5,27,56,50
"1218",2,15,17,26.5,26.9,55,50
"1219",2,15,18,26.4,26.9,54,50
"1220",2,15,19,26.4,26.9,54,50
"1221",2,15,20,26.1,26.8,56,50
"1222",2,15,21,26.2,26.8,56,50
"1223",2,15,22,26.2,26.7,55,50
"1224",2,15,23,26.2,26.7,54,50
"1225",2,15,24,26,26.7,52,50
"1226",2,15,25,26,26.6,52,50
"1227",2,15,26,26,26.6,51,50
"1228",2,15,27,26,26.6,51,50
"1229",2,15,28,26,26.4,50,50
"1230",2,15,29,25.8,26.4,50,50
"1231",2,15,30,25.8,26.5,49,50
"1232",2,15,31,25.9,26.6,49,50
"1233",2,15,32,26,26.6,48,50
"1234",2,15,33,26,26.6,48,50
"1235",2,15,34,26,26.6,49,50
"1236",2,15,35,26,26.5,49,50
"1237",2,15,36,26,26.4,49,50
"1238",2,15,37,25.8,26.4,49,50
"1239",2,15,38,25.7,26.4,49,50
"1240",2,15,39,25.8,26.4,49,50
"1241",2,15,40,25.7,26.3,49,50
"1242",2,15,41,25.8,26.3,49,50
"1243",2,15,42,25.7,26.3,49,50
"1244",2,15,43,25.6,26.2,49,50
"1245",2,15,44,25.6,26.2,49,50
"1246",2,15,45,25.6,26.2,49,50
"1247",2,15,46,25.6,26.2,49,50
"1248",2,15,47,25.6,26.2,54,50
"1249",2,15,48,25.7,26.2,55,50
"1250",2,15,49,25.6,26.2,54,50
"1251",2,15,50,25.7,26.2,54,50
"1252",2,15,51,25.7,26.2,54,50
"1253",2,15,52,25.6,26.1,55,50
"1254",2,15,53,25.6,26.1,53,50
"1255",2,15,54,25.6,26.1,54,50
"1256",2,15,55,25.5,26.1,54,50
"1257",2,15,56,25.5,26,54,50
"1258",2,15,57,25.5,26.1,55,50
"1259",2,15,58,25.5,26.1,55,50
"1260",2,15,59,25.6,26.2,56,50
"1261",2,16,0,25.7,26.2,56,50
"1262",2,16,1,25.7,26.2,56,50
"1263",2,16,2,25.6,26.2,56,50
"1264",2,16,3,25.6,26.2,55,50
"1265",2,16,4,25.7,26.2,56,50
"1266",2,16,5,25.6,26.1,56,50
"1267",2,16,6,25.5,26.1,56,50
"1268",2,16,7,25.6,26.1,56,50
"1269",2,16,8,25.6,26.1,55,50
"1270",2,16,9,25.5,26,56,50
"1271",2,16,10,25.4,26,56,50
"1272",2,16,11,25.3,25.8,55,50
"1273",2,16,12,25.3,25.8,54,50
"1274",2,16,13,25.3,25.8,54,50
"1275",2,16,14,25,25.6,49,50
"1276",2,16,15,25.1,25.6,48,50
"1277",2,16,16,25,25.5,48,50
"1278",2,16,17,24.9,25.5,48,50
"1279",2,16,18,25,25.4,48,50
"1280",2,16,19,24.9,25.4,48,50
"1281",2,16,20,24.9,25.4,49,50
"1282",2,16,21,24.9,25.4,50,50
"1283",2,16,22,24.8,25.4,49,51
"1284",2,16,23,24.9,25.3,49,50
"1285",2,16,24,24.8,25.3,49,50
"1286",2,16,25,24.8,25.3,49,50
"1287",2,16,26,24.8,25.3,50,50
"1288",2,16,27,24.8,25.3,52,50
"1289",2,16,28,24.8,25.3,53,50
"1290",2,16,29,24.8,25.3,53,50
"1291",2,16,30,24.8,25.3,55,50
"1292",2,16,31,24.8,25.3,56,50
"1293",2,16,32,24.8,25.2,56,50
"1294",2,16,33,24.7,25.2,56,50
"1295",2,16,34,24.6,25.2,56,50
"1296",2,16,35,24.6,25.2,55,50
"1297",2,16,36,24.7,25.2,56,50
"1298",2,16,37,24.7,25.1,56,50
"1299",2,16,38,24.6,25.1,55,50
"1300",2,16,39,24.5,25.1,53,50
"1301",2,16,40,24.5,25.1,53,50
"1302",2,16,41,24.5,25.1,52,50
"1303",2,16,42,24.5,25.1,51,50
"1304",2,16,43,24.6,25.1,52,50
"1305",2,16,44,24.5,25.1,49,50
"1306",2,16,45,24.6,25.1,50,50
"1307",2,16,46,24.5,25,48,50
"1308",2,16,47,24.5,25,49,50
"1309",2,16,48,24.5,25,48,50
"1310",2,16,49,24.5,25,48,50
"1311",2,16,50,24.5,25,48,50
"1312",2,16,51,24.5,25,49,51
"1313",2,16,52,24.5,25,49,50
"1314",2,16,53,24.5,25,48,50
"1315",2,16,54,24.5,25,48,51
"1316",2,16,55,24.4,24.9,49,51
"1317",2,16,56,24.3,24.9,49,51
"1318",2,16,57,24.4,24.9,49,51
"1319",2,16,58,24.4,24.9,48,51
"1320",2,16,59,24.3,24.9,48,51
"1321",2,17,0,24.3,24.9,52,52
"1322",2,17,1,24.4,24.9,52,52
"1323",2,17,2,24.3,24.9,54,52
"1324",2,17,3,24.3,24.9,55,52
"1325",2,17,4,24.3,24.9,55,51
"1326",2,17,5,24.3,24.9,55,52
"1327",2,17,6,24.4,24.9,56,52
"1328",2,17,7,24.4,24.9,56,52
"1329",2,17,8,24.2,24.8,52,52
"1330",2,17,9,24.3,24.8,50,52
"1331",2,17,10,24.2,24.8,49,52
"1332",2,17,11,24.4,24.9,49,52
"1333",2,17,12,24.4,24.9,51,52
"1334",2,17,13,24.4,24.9,53,52
